,Dólar (PTAX),Selic Diária (%),Selic Anual (%),IPCA Anual (%),BVSP
2013-09-12,2.2763,0.033839,0.08900001232901356,0.058600000000000006,53307.0
2013-09-13,2.2779,0.033839,0.08900001232901356,0.058600000000000006,53798.0
2013-09-14,2.2779,0.033839,0.08900001232901356,0.058600000000000006,53822.0
2013-09-15,2.2779,0.033839,0.08900001232901356,0.058600000000000006,53822.0
2013-09-16,2.2643,0.033839,0.08900001232901356,0.058600000000000006,53822.0
2013-09-17,2.2611,0.033839,0.08900001232901356,0.058600000000000006,54271.0
2013-09-18,2.2483,0.033839,0.08900001232901356,0.058600000000000006,55703.0
2013-09-19,2.2029,0.033839,0.08900001232901356,0.058600000000000006,55096.0
2013-09-20,2.2047,0.033839,0.08900001232901356,0.058600000000000006,54110.0
2013-09-21,2.2047,0.033839,0.08900001232901356,0.058600000000000006,54602.0
2013-09-22,2.2047,0.033839,0.08900001232901356,0.058600000000000006,54602.0
2013-09-23,2.2026,0.033839,0.08900001232901356,0.058600000000000006,54602.0
2013-09-24,2.2025,0.033839,0.08900001232901356,0.058600000000000006,54431.0
2013-09-25,2.2218,0.033839,0.08900001232901356,0.058600000000000006,54261.0
2013-09-26,2.2279,0.033839,0.08900001232901356,0.058600000000000006,53783.0
2013-09-27,2.2565,0.033839,0.08900001232901356,0.058600000000000006,53739.0
2013-09-28,2.2565,0.033839,0.08900001232901356,0.058600000000000006,52338.0
2013-09-29,2.2565,0.033839,0.08900001232901356,0.058600000000000006,52338.0
2013-09-30,2.2294,0.033839,0.08900001232901356,0.058600000000000006,52338.0
2013-10-01,2.2118,0.033839,0.08900001232901356,0.0584,53179.0
2013-10-02,2.2082,0.033839,0.08900001232901356,0.0584,53100.0
2013-10-03,2.2063,0.033839,0.08900001232901356,0.0584,52490.0
2013-10-04,2.2045,0.033839,0.08900001232901356,0.0584,52849.0
2013-10-05,2.2045,0.033839,0.08900001232901356,0.0584,52417.0
2013-10-06,2.2045,0.033839,0.08900001232901356,0.0584,52417.0
2013-10-07,2.2081,0.033839,0.08900001232901356,0.0584,52417.0
2013-10-08,2.201,0.033839,0.08900001232901356,0.0584,52312.0
2013-10-09,2.2048,0.033839,0.08900001232901356,0.0584,52548.0
2013-10-10,2.1844,0.035657,0.09399881836525847,0.0584,52997.0
2013-10-11,2.1815,0.035657,0.09399881836525847,0.0584,53150.0
2013-10-12,2.1815,0.035657,0.09399881836525847,0.0584,54171.0
2013-10-13,2.1815,0.035657,0.09399881836525847,0.0584,54171.0
2013-10-14,2.1811,0.035657,0.09399881836525847,0.0584,54171.0
2013-10-15,2.1812,0.035657,0.09399881836525847,0.0584,54981.0
2013-10-16,2.1623,0.035657,0.09399881836525847,0.0584,55973.0
2013-10-17,2.1605,0.035657,0.09399881836525847,0.0584,55358.0
2013-10-18,2.161,0.035657,0.09399881836525847,0.0584,55378.0
2013-10-19,2.161,0.035657,0.09399881836525847,0.0584,56077.0
2013-10-20,2.161,0.035657,0.09399881836525847,0.0584,56077.0
2013-10-21,2.1732,0.035657,0.09399881836525847,0.0584,56077.0
2013-10-22,2.1754,0.035657,0.09399881836525847,0.0584,56460.0
2013-10-23,2.1821,0.035657,0.09399881836525847,0.0584,55440.0
2013-10-24,2.1997,0.035657,0.09399881836525847,0.0584,54877.0
2013-10-25,2.1842,0.035657,0.09399881836525847,0.0584,54154.0
2013-10-26,2.1842,0.035657,0.09399881836525847,0.0584,55073.0
2013-10-27,2.1842,0.035657,0.09399881836525847,0.0584,55073.0
2013-10-28,2.184,0.035657,0.09399881836525847,0.0584,55073.0
2013-10-29,2.1798,0.035657,0.09399881836525847,0.0584,54539.0
2013-10-30,2.1882,0.035657,0.09399881836525847,0.0584,54173.0
2013-10-31,2.202,0.035657,0.09399881836525847,0.0584,54256.0
2013-11-01,2.2462,0.035657,0.09399881836525847,0.057699999999999994,54013.0
2013-11-02,2.2462,0.035657,0.09399881836525847,0.057699999999999994,54437.0
2013-11-03,2.2462,0.035657,0.09399881836525847,0.057699999999999994,54437.0
2013-11-04,2.242,0.035657,0.09399881836525847,0.057699999999999994,54437.0
2013-11-05,2.2741,0.035657,0.09399881836525847,0.057699999999999994,53832.0
2013-11-06,2.2779,0.035657,0.09399881836525847,0.057699999999999994,53385.0
2013-11-07,2.2819,0.035657,0.09399881836525847,0.057699999999999994,52741.0
2013-11-08,2.3164,0.035657,0.09399881836525847,0.057699999999999994,52249.0
2013-11-09,2.3164,0.035657,0.09399881836525847,0.057699999999999994,52624.0
2013-11-10,2.3164,0.035657,0.09399881836525847,0.057699999999999994,52624.0
2013-11-11,2.3136,0.035657,0.09399881836525847,0.057699999999999994,52624.0
2013-11-12,2.3356,0.035657,0.09399881836525847,0.057699999999999994,51804.0
2013-11-13,2.3228,0.035657,0.09399881836525847,0.057699999999999994,52230.0
2013-11-14,2.3283,0.035657,0.09399881836525847,0.057699999999999994,53452.0
2013-11-15,2.3283,0.035657,0.09399881836525847,0.057699999999999994,54307.0
2013-11-16,2.3283,0.035657,0.09399881836525847,0.057699999999999994,54307.0
2013-11-17,2.3283,0.035657,0.09399881836525847,0.057699999999999994,54307.0
2013-11-18,2.2822,0.035657,0.09399881836525847,0.057699999999999994,54307.0
2013-11-19,2.2656,0.035657,0.09399881836525847,0.057699999999999994,53033.0
2013-11-20,2.2713,0.035657,0.09399881836525847,0.057699999999999994,52688.0
2013-11-21,2.3061,0.035657,0.09399881836525847,0.057699999999999994,52688.0
2013-11-22,2.2906,0.035657,0.09399881836525847,0.057699999999999994,52801.0
2013-11-23,2.2906,0.035657,0.09399881836525847,0.057699999999999994,52264.0
2013-11-24,2.2906,0.035657,0.09399881836525847,0.057699999999999994,52264.0
2013-11-25,2.2865,0.035657,0.09399881836525847,0.057699999999999994,52264.0
2013-11-26,2.3034,0.035657,0.09399881836525847,0.057699999999999994,51447.0
2013-11-27,2.3052,0.035657,0.09399881836525847,0.057699999999999994,51861.0
2013-11-28,2.3202,0.037468,0.09900109952006853,0.057699999999999994,51847.0
2013-11-29,2.3243,0.037468,0.09900109952006853,0.057699999999999994,52482.0
2013-11-30,2.3243,0.037468,0.09900109952006853,0.057699999999999994,51245.0
2013-12-01,2.3243,0.037468,0.09900109952006853,0.0591,51245.0
2013-12-02,2.3443,0.037468,0.09900109952006853,0.0591,51245.0
2013-12-03,2.3552,0.037468,0.09900109952006853,0.0591,50349.0
2013-12-04,2.3734,0.037468,0.09900109952006853,0.0591,50216.0
2013-12-05,2.3741,0.037468,0.09900109952006853,0.0591,50788.0
2013-12-06,2.3519,0.037431,0.09889867179148415,0.0591,50944.0
2013-12-07,2.3519,0.037431,0.09889867179148415,0.0591,51165.0
2013-12-08,2.3519,0.037431,0.09889867179148415,0.0591,51165.0
2013-12-09,2.3218,0.037468,0.09900109952006853,0.0591,51165.0
2013-12-10,2.3096,0.037468,0.09900109952006853,0.0591,50993.0
2013-12-11,2.3256,0.037468,0.09900109952006853,0.0591,50068.0
2013-12-12,2.3333,0.037468,0.09900109952006853,0.0591,50122.0
2013-12-13,2.3348,0.037468,0.09900109952006853,0.0591,50051.0
2013-12-14,2.3348,0.037468,0.09900109952006853,0.0591,50280.0
2013-12-15,2.3348,0.037468,0.09900109952006853,0.0591,50280.0
2013-12-16,2.3249,0.037468,0.09900109952006853,0.0591,50280.0
2013-12-17,2.3215,0.037468,0.09900109952006853,0.0591,50090.0
2013-12-18,2.3268,0.037468,0.09900109952006853,0.0591,50563.0
2013-12-19,2.3522,0.037468,0.09900109952006853,0.0591,50819.0
2013-12-20,2.3811,0.037468,0.09900109952006853,0.0591,51186.0
2013-12-21,2.3811,0.037468,0.09900109952006853,0.0591,51356.0
2013-12-22,2.3811,0.037468,0.09900109952006853,0.0591,51356.0
2013-12-23,2.37,0.037468,0.09900109952006853,0.0591,51356.0
2013-12-24,2.3543,0.037468,0.09900109952006853,0.0591,51221.0
2013-12-25,2.3543,0.037468,0.09900109952006853,0.0591,51221.0
2013-12-26,2.3501,0.037468,0.09900109952006853,0.0591,51221.0
2013-12-27,2.3532,0.037468,0.09900109952006853,0.0591,51267.0
2013-12-28,2.3532,0.037468,0.09900109952006853,0.0591,51507.0
2013-12-29,2.3532,0.037468,0.09900109952006853,0.0591,51507.0
2013-12-30,2.342,0.037468,0.09900109952006853,0.0591,51507.0
2013-12-31,2.342,0.037468,0.09900109952006853,0.0591,50341.0
2014-01-01,2.342,0.037468,0.09900109952006853,0.0559,50341.0
2014-01-02,2.3969,0.037468,0.09900109952006853,0.0559,50341.0
2014-01-03,2.3734,0.037468,0.09900109952006853,0.0559,50981.0
2014-01-04,2.3734,0.037468,0.09900109952006853,0.0559,50974.0
2014-01-05,2.3734,0.037468,0.09900109952006853,0.0559,50974.0
2014-01-06,2.3783,0.037468,0.09900109952006853,0.0559,50974.0
2014-01-07,2.3628,0.037468,0.09900109952006853,0.0559,50430.0
2014-01-08,2.3773,0.037468,0.09900109952006853,0.0559,50577.0
2014-01-09,2.3954,0.037468,0.09900109952006853,0.0559,49322.0
2014-01-10,2.3813,0.037468,0.09900109952006853,0.0559,49696.0
2014-01-11,2.3813,0.037468,0.09900109952006853,0.0559,49427.0
2014-01-12,2.3813,0.037468,0.09900109952006853,0.0559,49427.0
2014-01-13,2.3485,0.037468,0.09900109952006853,0.0559,49427.0
2014-01-14,2.3611,0.037468,0.09900109952006853,0.0559,49703.0
2014-01-15,2.3465,0.037468,0.09900109952006853,0.0559,50105.0
2014-01-16,2.3677,0.03927,0.10400113309764913,0.0559,49696.0
2014-01-17,2.3595,0.03927,0.10400113309764913,0.0559,49182.0
2014-01-18,2.3595,0.03927,0.10400113309764913,0.0559,48708.0
2014-01-19,2.3595,0.03927,0.10400113309764913,0.0559,48708.0
2014-01-20,2.3329,0.03927,0.10400113309764913,0.0559,48708.0
2014-01-21,2.3602,0.03927,0.10400113309764913,0.0559,48542.0
2014-01-22,2.3595,0.03927,0.10400113309764913,0.0559,49300.0
2014-01-23,2.3755,0.03927,0.10400113309764913,0.0559,48321.0
2014-01-24,2.4123,0.03927,0.10400113309764913,0.0559,47787.0
2014-01-25,2.4123,0.03927,0.10400113309764913,0.0559,47701.0
2014-01-26,2.4123,0.03927,0.10400113309764913,0.0559,47701.0
2014-01-27,2.4038,0.03927,0.10400113309764913,0.0559,47701.0
2014-01-28,2.4159,0.03927,0.10400113309764913,0.0559,47841.0
2014-01-29,2.439,0.03927,0.10400113309764913,0.0559,47557.0
2014-01-30,2.4218,0.03927,0.10400113309764913,0.0559,47244.0
2014-01-31,2.4257,0.03927,0.10400113309764913,0.0559,47639.0
2014-02-01,2.4257,0.03927,0.10400113309764913,0.056799999999999996,46148.0
2014-02-02,2.4257,0.03927,0.10400113309764913,0.056799999999999996,46148.0
2014-02-03,2.4084,0.03927,0.10400113309764913,0.056799999999999996,46148.0
2014-02-04,2.4171,0.03927,0.10400113309764913,0.056799999999999996,46964.0
2014-02-05,2.4101,0.03927,0.10400113309764913,0.056799999999999996,46624.0
2014-02-06,2.4035,0.03927,0.10400113309764913,0.056799999999999996,47738.0
2014-02-07,2.3811,0.03927,0.10400113309764913,0.056799999999999996,48074.0
2014-02-08,2.3811,0.03927,0.10400113309764913,0.056799999999999996,47711.0
2014-02-09,2.3811,0.03927,0.10400113309764913,0.056799999999999996,47711.0
2014-02-10,2.393,0.03927,0.10400113309764913,0.056799999999999996,47711.0
2014-02-11,2.407,0.03927,0.10400113309764913,0.056799999999999996,48463.0
2014-02-12,2.408,0.03927,0.10400113309764913,0.056799999999999996,48217.0
2014-02-13,2.4232,0.03927,0.10400113309764913,0.056799999999999996,47813.0
2014-02-14,2.3919,0.03927,0.10400113309764913,0.056799999999999996,48201.0
2014-02-15,2.3919,0.03927,0.10400113309764913,0.056799999999999996,47576.0
2014-02-16,2.3919,0.03927,0.10400113309764913,0.056799999999999996,47576.0
2014-02-17,2.3864,0.03927,0.10400113309764913,0.056799999999999996,47576.0
2014-02-18,2.3977,0.03927,0.10400113309764913,0.056799999999999996,46600.0
2014-02-19,2.398,0.03927,0.10400113309764913,0.056799999999999996,47151.0
2014-02-20,2.3793,0.03927,0.10400113309764913,0.056799999999999996,47289.0
2014-02-21,2.3619,0.03927,0.10400113309764913,0.056799999999999996,47380.0
2014-02-22,2.3619,0.03927,0.10400113309764913,0.056799999999999996,47393.0
2014-02-23,2.3619,0.03927,0.10400113309764913,0.056799999999999996,47393.0
2014-02-24,2.3385,0.03927,0.10400113309764913,0.056799999999999996,47393.0
2014-02-25,2.3361,0.03927,0.10400113309764913,0.056799999999999996,46716.0
2014-02-26,2.3448,0.03927,0.10400113309764913,0.056799999999999996,46599.0
2014-02-27,2.3431,0.040168,0.10650127826691946,0.056799999999999996,47607.0
2014-02-28,2.3327,0.040168,0.10650127826691946,0.056799999999999996,47094.0
2014-03-01,2.3327,0.040168,0.10650127826691946,0.061500000000000006,46589.0
2014-03-02,2.3327,0.040168,0.10650127826691946,0.061500000000000006,46589.0
2014-03-03,2.3327,0.040168,0.10650127826691946,0.061500000000000006,46589.0
2014-03-04,2.3327,0.040168,0.10650127826691946,0.061500000000000006,46589.0
2014-03-05,2.3234,0.040168,0.10650127826691946,0.061500000000000006,46589.0
2014-03-06,2.3088,0.040168,0.10650127826691946,0.061500000000000006,47093.0
2014-03-07,2.3376,0.040168,0.10650127826691946,0.061500000000000006,46244.0
2014-03-08,2.3376,0.040168,0.10650127826691946,0.061500000000000006,45533.0
2014-03-09,2.3376,0.040168,0.10650127826691946,0.061500000000000006,45533.0
2014-03-10,2.3404,0.040168,0.10650127826691946,0.061500000000000006,45533.0
2014-03-11,2.3455,0.040168,0.10650127826691946,0.061500000000000006,45698.0
2014-03-12,2.3643,0.040168,0.10650127826691946,0.061500000000000006,45862.0
2014-03-13,2.348,0.040168,0.10650127826691946,0.061500000000000006,45444.0
2014-03-14,2.3631,0.040168,0.10650127826691946,0.061500000000000006,44966.0
2014-03-15,2.3631,0.040168,0.10650127826691946,0.061500000000000006,45118.0
2014-03-16,2.3631,0.040168,0.10650127826691946,0.061500000000000006,45118.0
2014-03-17,2.3513,0.040168,0.10650127826691946,0.061500000000000006,45118.0
2014-03-18,2.3516,0.040168,0.10650127826691946,0.061500000000000006,46150.0
2014-03-19,2.3333,0.040168,0.10650127826691946,0.061500000000000006,46567.0
2014-03-20,2.3414,0.040168,0.10650127826691946,0.061500000000000006,47278.0
2014-03-21,2.3239,0.040168,0.10650127826691946,0.061500000000000006,47381.0
2014-03-22,2.3239,0.040168,0.10650127826691946,0.061500000000000006,47993.0
2014-03-23,2.3239,0.040168,0.10650127826691946,0.061500000000000006,47993.0
2014-03-24,2.3242,0.040168,0.10650127826691946,0.061500000000000006,47993.0
2014-03-25,2.3118,0.040168,0.10650127826691946,0.061500000000000006,48180.0
2014-03-26,2.3113,0.040168,0.10650127826691946,0.061500000000000006,47966.0
2014-03-27,2.2824,0.040168,0.10650127826691946,0.061500000000000006,49647.0
2014-03-28,2.2597,0.040168,0.10650127826691946,0.061500000000000006,49768.0
